"","newcase.date","region","newcases","cases.per10k"
"33",2020-03-08,"VALLE DEL CAUCA",1,0.000196529678929464
"34",2020-03-09,"ANTIOQUIA",4,0.000786118715717854
"35",2020-03-09,"ATLÁNTICO",2,0.000393059357858927
"36",2020-03-09,"BOGOTÁ, D.C.",6,0.00117917807357678
"37",2020-03-09,"CAUCA",1,0.000196529678929464
"38",2020-03-09,"HUILA",1,0.000196529678929464
"39",2020-03-09,"META",1,0.000196529678929464
"40",2020-03-09,"RISARALDA",1,0.000196529678929464
"41",2020-03-09,"VALLE DEL CAUCA",6,0.00117917807357678
"42",2020-03-10,"ANTIOQUIA",11,0.0021618264682241
"43",2020-03-10,"ATLÁNTICO",2,0.000393059357858927
"44",2020-03-10,"BOGOTÁ, D.C.",11,0.0021618264682241
"45",2020-03-10,"CUNDINAMARCA",2,0.000393059357858927
"46",2020-03-10,"HUILA",4,0.000786118715717854
"47",2020-03-10,"RISARALDA",1,0.000196529678929464
"48",2020-03-10,"TOLIMA",1,0.000196529678929464
"49",2020-03-10,"VALLE DEL CAUCA",5,0.000982648394647318
"50",2020-03-11,"ANTIOQUIA",3,0.000589589036788391
"51",2020-03-11,"BOGOTÁ, D.C.",17,0.00334100454180088
"52",2020-03-11,"BOLÍVAR",2,0.000393059357858927
"53",2020-03-11,"CUNDINAMARCA",4,0.000786118715717854
"54",2020-03-11,"MAGDALENA",1,0.000196529678929464
"55",2020-03-11,"NORTE DE SANTANDER",1,0.000196529678929464
"56",2020-03-11,"QUINDÍO",1,0.000196529678929464
"57",2020-03-11,"RISARALDA",1,0.000196529678929464
"58",2020-03-11,"TOLIMA",1,0.000196529678929464
"59",2020-03-11,"VALLE DEL CAUCA",2,0.000393059357858927
"60",2020-03-12,"ANTIOQUIA",1,0.000196529678929464
"61",2020-03-12,"ATLÁNTICO",2,0.000393059357858927
"62",2020-03-12,"BOGOTÁ, D.C.",20,0.00393059357858927
"63",2020-03-12,"BOLÍVAR",2,0.000393059357858927
"64",2020-03-12,"CALDAS",1,0.000196529678929464
"65",2020-03-12,"CUNDINAMARCA",3,0.000589589036788391
"66",2020-03-12,"HUILA",2,0.000393059357858927
"67",2020-03-12,"MAGDALENA",1,0.000196529678929464
"68",2020-03-12,"META",1,0.000196529678929464
"69",2020-03-12,"QUINDÍO",1,0.000196529678929464
"70",2020-03-12,"RISARALDA",1,0.000196529678929464
"71",2020-03-12,"SANTANDER",2,0.000393059357858927
"72",2020-03-12,"VALLE DEL CAUCA",12,0.00235835614715356
"73",2020-03-13,"ANTIOQUIA",9,0.00176876711036517
"74",2020-03-13,"ATLÁNTICO",3,0.000589589036788391
"75",2020-03-13,"BOGOTÁ, D.C.",26,0.00510977165216605
"76",2020-03-13,"BOLÍVAR",4,0.000786118715717854
"77",2020-03-13,"BOYACÁ",1,0.000196529678929464
"78",2020-03-13,"CALDAS",2,0.000393059357858927
"79",2020-03-13,"CUNDINAMARCA",2,0.000393059357858927
"80",2020-03-13,"QUINDÍO",3,0.000589589036788391
"81",2020-03-13,"RISARALDA",2,0.000393059357858927
"82",2020-03-13,"SANTANDER",1,0.000196529678929464
"83",2020-03-13,"TOLIMA",2,0.000393059357858927
"84",2020-03-13,"VALLE DEL CAUCA",10,0.00196529678929464
"85",2020-03-14,"ANTIOQUIA",21,0.00412712325751873
"86",2020-03-14,"ATLÁNTICO",5,0.000982648394647318
"87",2020-03-14,"BOGOTÁ, D.C.",35,0.00687853876253122
"88",2020-03-14,"BOLÍVAR",4,0.000786118715717854
"89",2020-03-14,"CALDAS",3,0.000589589036788391
"90",2020-03-14,"CAUCA",2,0.000393059357858927
"91",2020-03-14,"CESAR",2,0.000393059357858927
"92",2020-03-14,"CUNDINAMARCA",5,0.000982648394647318
"93",2020-03-14,"LA GUAJIRA",1,0.000196529678929464
"94",2020-03-14,"MAGDALENA",1,0.000196529678929464
"95",2020-03-14,"META",1,0.000196529678929464
"96",2020-03-14,"NORTE DE SANTANDER",3,0.000589589036788391
"97",2020-03-14,"RISARALDA",1,0.000196529678929464
"98",2020-03-14,"SANTANDER",1,0.000196529678929464
"99",2020-03-14,"VALLE DEL CAUCA",12,0.00235835614715356
"100",2020-03-15,"ANTIOQUIA",12,0.00235835614715356
"101",2020-03-15,"ATLÁNTICO",5,0.000982648394647318
"102",2020-03-15,"BOGOTÁ, D.C.",54,0.010612602662191
"103",2020-03-15,"BOLÍVAR",8,0.00157223743143571
"104",2020-03-15,"CÓRDOBA",1,0.000196529678929464
"105",2020-03-15,"CALDAS",2,0.000393059357858927
"106",2020-03-15,"CAUCA",2,0.000393059357858927
"107",2020-03-15,"CESAR",6,0.00117917807357678
"108",2020-03-15,"CUNDINAMARCA",4,0.000786118715717854
"109",2020-03-15,"HUILA",2,0.000393059357858927
"110",2020-03-15,"MAGDALENA",2,0.000393059357858927
"111",2020-03-15,"META",2,0.000393059357858927
"112",2020-03-15,"NARIÑO",2,0.000393059357858927
"113",2020-03-15,"NORTE DE SANTANDER",5,0.000982648394647318
"114",2020-03-15,"QUINDÍO",1,0.000196529678929464
"115",2020-03-15,"RISARALDA",4,0.000786118715717854
"116",2020-03-15,"SANTANDER",1,0.000196529678929464
"117",2020-03-15,"TOLIMA",2,0.000393059357858927
"118",2020-03-15,"VALLE DEL CAUCA",20,0.00393059357858927
"119",2020-03-16,"ANTIOQUIA",18,0.00353753422073034
"120",2020-03-16,"ATLÁNTICO",6,0.00117917807357678
"121",2020-03-16,"BOGOTÁ, D.C.",61,0.0119883104146973
"122",2020-03-16,"BOLÍVAR",8,0.00157223743143571
"123",2020-03-16,"CALDAS",3,0.000589589036788391
"124",2020-03-16,"CESAR",2,0.000393059357858927
"125",2020-03-16,"CUNDINAMARCA",9,0.00176876711036517
"126",2020-03-16,"HUILA",1,0.000196529678929464
"127",2020-03-16,"MAGDALENA",1,0.000196529678929464
"128",2020-03-16,"NARIÑO",2,0.000393059357858927
"129",2020-03-16,"NORTE DE SANTANDER",2,0.000393059357858927
"130",2020-03-16,"QUINDÍO",2,0.000393059357858927
"131",2020-03-16,"RISARALDA",2,0.000393059357858927
"132",2020-03-16,"TOLIMA",1,0.000196529678929464
"133",2020-03-16,"VALLE DEL CAUCA",19,0.00373406389965981
"134",2020-03-17,"ANTIOQUIA",13,0.00255488582608303
"135",2020-03-17,"ATLÁNTICO",6,0.00117917807357678
"136",2020-03-17,"BOGOTÁ, D.C.",59,0.0115952510568383
"137",2020-03-17,"BOLÍVAR",6,0.00117917807357678
"138",2020-03-17,"CALDAS",1,0.000196529678929464
"139",2020-03-17,"CASANARE",1,0.000196529678929464
"140",2020-03-17,"CAUCA",1,0.000196529678929464
"141",2020-03-17,"CUNDINAMARCA",3,0.000589589036788391
"142",2020-03-17,"MAGDALENA",1,0.000196529678929464
"143",2020-03-17,"META",2,0.000393059357858927
"144",2020-03-17,"QUINDÍO",1,0.000196529678929464
"145",2020-03-17,"RISARALDA",2,0.000393059357858927
"146",2020-03-17,"SANTANDER",3,0.000589589036788391
"147",2020-03-17,"TOLIMA",2,0.000393059357858927
"148",2020-03-17,"VALLE DEL CAUCA",21,0.00412712325751873
"149",2020-03-18,"ANTIOQUIA",18,0.00353753422073034
"150",2020-03-18,"ATLÁNTICO",5,0.000982648394647318
"151",2020-03-18,"BOGOTÁ, D.C.",53,0.0104160729832616
"152",2020-03-18,"BOLÍVAR",6,0.00117917807357678
"153",2020-03-18,"BOYACÁ",2,0.000393059357858927
"154",2020-03-18,"CASANARE",1,0.000196529678929464
"155",2020-03-18,"CAUCA",2,0.000393059357858927
"156",2020-03-18,"CESAR",1,0.000196529678929464
"157",2020-03-18,"CUNDINAMARCA",6,0.00117917807357678
"158",2020-03-18,"HUILA",4,0.000786118715717854
"159",2020-03-18,"MAGDALENA",2,0.000393059357858927
"160",2020-03-18,"NARIÑO",1,0.000196529678929464
"161",2020-03-18,"NORTE DE SANTANDER",2,0.000393059357858927
"162",2020-03-18,"QUINDÍO",5,0.000982648394647318
"163",2020-03-18,"RISARALDA",6,0.00117917807357678
"164",2020-03-18,"TOLIMA",2,0.000393059357858927
"165",2020-03-18,"VALLE DEL CAUCA",22,0.0043236529364482
"166",2020-03-19,"ANTIOQUIA",13,0.00255488582608303
"167",2020-03-19,"ATLÁNTICO",4,0.000786118715717854
"168",2020-03-19,"BOGOTÁ, D.C.",87,0.0170980820668633
"169",2020-03-19,"BOLÍVAR",6,0.00117917807357678
"170",2020-03-19,"CÓRDOBA",1,0.000196529678929464
"171",2020-03-19,"CASANARE",1,0.000196529678929464
"172",2020-03-19,"CESAR",1,0.000196529678929464
"173",2020-03-19,"CUNDINAMARCA",5,0.000982648394647318
"174",2020-03-19,"HUILA",6,0.00117917807357678
"175",2020-03-19,"MAGDALENA",1,0.000196529678929464
"176",2020-03-19,"META",2,0.000393059357858927
"177",2020-03-19,"NARIÑO",2,0.000393059357858927
"178",2020-03-19,"NORTE DE SANTANDER",4,0.000786118715717854
"179",2020-03-19,"RISARALDA",7,0.00137570775250624
"180",2020-03-19,"VALLE DEL CAUCA",22,0.0043236529364482
"181",2020-03-20,"ANTIOQUIA",15,0.00294794518394195
"182",2020-03-20,"ATLÁNTICO",7,0.00137570775250624
"183",2020-03-20,"BOGOTÁ, D.C.",86,0.0169015523879339
"184",2020-03-20,"BOLÍVAR",10,0.00196529678929464
"185",2020-03-20,"CÓRDOBA",1,0.000196529678929464
"186",2020-03-20,"CASANARE",1,0.000196529678929464
"187",2020-03-20,"CAUCA",2,0.000393059357858927
"188",2020-03-20,"CESAR",3,0.000589589036788391
"189",2020-03-20,"CUNDINAMARCA",7,0.00137570775250624
"190",2020-03-20,"HUILA",4,0.000786118715717854
"191",2020-03-20,"MAGDALENA",1,0.000196529678929464
"192",2020-03-20,"META",1,0.000196529678929464
"193",2020-03-20,"NARIÑO",3,0.000589589036788391
"194",2020-03-20,"NORTE DE SANTANDER",5,0.000982648394647318
"195",2020-03-20,"QUINDÍO",5,0.000982648394647318
"196",2020-03-20,"RISARALDA",2,0.000393059357858927
"197",2020-03-20,"SANTANDER",1,0.000196529678929464
"198",2020-03-20,"SUCRE",1,0.000196529678929464
"199",2020-03-20,"TOLIMA",4,0.000786118715717854
"200",2020-03-20,"VALLE DEL CAUCA",38,0.00746812779931961
"201",2020-03-21,"ANTIOQUIA",5,0.000982648394647318
"202",2020-03-21,"ATLÁNTICO",6,0.00117917807357678
"203",2020-03-21,"BOGOTÁ, D.C.",80,0.0157223743143571
"204",2020-03-21,"BOLÍVAR",5,0.000982648394647318
"205",2020-03-21,"BOYACÁ",1,0.000196529678929464
"206",2020-03-21,"CÓRDOBA",1,0.000196529678929464
"207",2020-03-21,"CALDAS",1,0.000196529678929464
"208",2020-03-21,"CAUCA",3,0.000589589036788391
"209",2020-03-21,"CESAR",4,0.000786118715717854
"210",2020-03-21,"CUNDINAMARCA",5,0.000982648394647318
"211",2020-03-21,"HUILA",5,0.000982648394647318
"212",2020-03-21,"MAGDALENA",6,0.00117917807357678
"213",2020-03-21,"META",1,0.000196529678929464
"214",2020-03-21,"NARIÑO",4,0.000786118715717854
"215",2020-03-21,"QUINDÍO",3,0.000589589036788391
"216",2020-03-21,"RISARALDA",3,0.000589589036788391
"217",2020-03-21,"SANTANDER",1,0.000196529678929464
"218",2020-03-21,"TOLIMA",2,0.000393059357858927
"219",2020-03-21,"VALLE DEL CAUCA",23,0.00452018261537766
"220",2020-03-22,"ANTIOQUIA",11,0.0021618264682241
"221",2020-03-22,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",1,0.000196529678929464
"222",2020-03-22,"ATLÁNTICO",15,0.00294794518394195
"223",2020-03-22,"BOGOTÁ, D.C.",60,0.0117917807357678
"224",2020-03-22,"BOLÍVAR",7,0.00137570775250624
"225",2020-03-22,"BOYACÁ",3,0.000589589036788391
"226",2020-03-22,"CALDAS",1,0.000196529678929464
"227",2020-03-22,"CASANARE",1,0.000196529678929464
"228",2020-03-22,"CUNDINAMARCA",5,0.000982648394647318
"229",2020-03-22,"HUILA",3,0.000589589036788391
"230",2020-03-22,"MAGDALENA",1,0.000196529678929464
"231",2020-03-22,"META",1,0.000196529678929464
"232",2020-03-22,"NORTE DE SANTANDER",3,0.000589589036788391
"233",2020-03-22,"QUINDÍO",8,0.00157223743143571
"234",2020-03-22,"RISARALDA",3,0.000589589036788391
"235",2020-03-22,"SANTANDER",4,0.000786118715717854
"236",2020-03-22,"VALLE DEL CAUCA",22,0.0043236529364482
"237",2020-03-23,"ANTIOQUIA",13,0.00255488582608303
"238",2020-03-23,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",1,0.000196529678929464
"239",2020-03-23,"ATLÁNTICO",1,0.000196529678929464
"240",2020-03-23,"BOGOTÁ, D.C.",63,0.0123813697725562
"241",2020-03-23,"BOLÍVAR",4,0.000786118715717854
"242",2020-03-23,"BOYACÁ",1,0.000196529678929464
"243",2020-03-23,"CALDAS",3,0.000589589036788391
"244",2020-03-23,"CASANARE",1,0.000196529678929464
"245",2020-03-23,"CAUCA",1,0.000196529678929464
"246",2020-03-23,"CESAR",1,0.000196529678929464
"247",2020-03-23,"CHOCÓ",1,0.000196529678929464
"248",2020-03-23,"CUNDINAMARCA",5,0.000982648394647318
"249",2020-03-23,"HUILA",6,0.00117917807357678
"250",2020-03-23,"MAGDALENA",3,0.000589589036788391
"251",2020-03-23,"NARIÑO",1,0.000196529678929464
"252",2020-03-23,"NORTE DE SANTANDER",1,0.000196529678929464
"253",2020-03-23,"QUINDÍO",1,0.000196529678929464
"254",2020-03-23,"RISARALDA",2,0.000393059357858927
"255",2020-03-23,"SANTANDER",1,0.000196529678929464
"256",2020-03-23,"VALLE DEL CAUCA",35,0.00687853876253122
"257",2020-03-24,"ANTIOQUIA",10,0.00196529678929464
"258",2020-03-24,"ATLÁNTICO",7,0.00137570775250624
"259",2020-03-24,"BOGOTÁ, D.C.",49,0.00962995426754371
"260",2020-03-24,"BOLÍVAR",5,0.000982648394647318
"261",2020-03-24,"BOYACÁ",1,0.000196529678929464
"262",2020-03-24,"CALDAS",3,0.000589589036788391
"263",2020-03-24,"CESAR",1,0.000196529678929464
"264",2020-03-24,"CUNDINAMARCA",13,0.00255488582608303
"265",2020-03-24,"HUILA",1,0.000196529678929464
"266",2020-03-24,"MAGDALENA",5,0.000982648394647318
"267",2020-03-24,"META",3,0.000589589036788391
"268",2020-03-24,"NARIÑO",3,0.000589589036788391
"269",2020-03-24,"NORTE DE SANTANDER",4,0.000786118715717854
"270",2020-03-24,"QUINDÍO",2,0.000393059357858927
"271",2020-03-24,"RISARALDA",4,0.000786118715717854
"272",2020-03-24,"SANTANDER",5,0.000982648394647318
"273",2020-03-24,"VALLE DEL CAUCA",28,0.00550283101002498
"274",2020-03-25,"ANTIOQUIA",11,0.0021618264682241
"275",2020-03-25,"ATLÁNTICO",5,0.000982648394647318
"276",2020-03-25,"BOGOTÁ, D.C.",73,0.0143466665618508
"277",2020-03-25,"BOLÍVAR",5,0.000982648394647318
"278",2020-03-25,"BOYACÁ",3,0.000589589036788391
"279",2020-03-25,"CÓRDOBA",1,0.000196529678929464
"280",2020-03-25,"CALDAS",3,0.000589589036788391
"281",2020-03-25,"CAQUETÁ",1,0.000196529678929464
"282",2020-03-25,"CAUCA",2,0.000393059357858927
"283",2020-03-25,"CESAR",1,0.000196529678929464
"284",2020-03-25,"CUNDINAMARCA",6,0.00117917807357678
"285",2020-03-25,"HUILA",3,0.000589589036788391
"286",2020-03-25,"MAGDALENA",3,0.000589589036788391
"287",2020-03-25,"META",1,0.000196529678929464
"288",2020-03-25,"NARIÑO",5,0.000982648394647318
"289",2020-03-25,"NORTE DE SANTANDER",3,0.000589589036788391
"290",2020-03-25,"QUINDÍO",2,0.000393059357858927
"291",2020-03-25,"RISARALDA",1,0.000196529678929464
"292",2020-03-25,"SANTANDER",3,0.000589589036788391
"293",2020-03-25,"VALLE DEL CAUCA",32,0.00628894972574283
"294",2020-03-26,"ANTIOQUIA",15,0.00294794518394195
"295",2020-03-26,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",1,0.000196529678929464
"296",2020-03-26,"ATLÁNTICO",3,0.000589589036788391
"297",2020-03-26,"BOGOTÁ, D.C.",69,0.013560547846133
"298",2020-03-26,"BOLÍVAR",6,0.00117917807357678
"299",2020-03-26,"CALDAS",6,0.00117917807357678
"300",2020-03-26,"CASANARE",1,0.000196529678929464
"301",2020-03-26,"CAUCA",1,0.000196529678929464
"302",2020-03-26,"CESAR",1,0.000196529678929464
"303",2020-03-26,"CUNDINAMARCA",5,0.000982648394647318
"304",2020-03-26,"HUILA",4,0.000786118715717854
"305",2020-03-26,"MAGDALENA",3,0.000589589036788391
"306",2020-03-26,"META",1,0.000196529678929464
"307",2020-03-26,"NARIÑO",1,0.000196529678929464
"308",2020-03-26,"NORTE DE SANTANDER",2,0.000393059357858927
"309",2020-03-26,"RISARALDA",1,0.000196529678929464
"310",2020-03-26,"SANTANDER",1,0.000196529678929464
"311",2020-03-26,"VALLE DEL CAUCA",29,0.00569936068895444
"312",2020-03-27,"ANTIOQUIA",8,0.00157223743143571
"313",2020-03-27,"ATLÁNTICO",3,0.000589589036788391
"314",2020-03-27,"BOGOTÁ, D.C.",80,0.0157223743143571
"315",2020-03-27,"BOLÍVAR",4,0.000786118715717854
"316",2020-03-27,"BOYACÁ",1,0.000196529678929464
"317",2020-03-27,"CÓRDOBA",2,0.000393059357858927
"318",2020-03-27,"CALDAS",4,0.000786118715717854
"319",2020-03-27,"CAUCA",1,0.000196529678929464
"320",2020-03-27,"CUNDINAMARCA",7,0.00137570775250624
"321",2020-03-27,"HUILA",3,0.000589589036788391
"322",2020-03-27,"MAGDALENA",2,0.000393059357858927
"323",2020-03-27,"NARIÑO",2,0.000393059357858927
"324",2020-03-27,"NORTE DE SANTANDER",3,0.000589589036788391
"325",2020-03-27,"RISARALDA",4,0.000786118715717854
"326",2020-03-27,"SANTANDER",1,0.000196529678929464
"327",2020-03-27,"TOLIMA",3,0.000589589036788391
"328",2020-03-27,"VALLE DEL CAUCA",18,0.00353753422073034
"329",2020-03-28,"ANTIOQUIA",7,0.00137570775250624
"330",2020-03-28,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",1,0.000196529678929464
"331",2020-03-28,"ATLÁNTICO",3,0.000589589036788391
"332",2020-03-28,"BOGOTÁ, D.C.",71,0.0139536072039919
"333",2020-03-28,"BOLÍVAR",5,0.000982648394647318
"334",2020-03-28,"BOYACÁ",2,0.000393059357858927
"335",2020-03-28,"CÓRDOBA",4,0.000786118715717854
"336",2020-03-28,"CALDAS",4,0.000786118715717854
"337",2020-03-28,"CASANARE",1,0.000196529678929464
"338",2020-03-28,"CAUCA",2,0.000393059357858927
"339",2020-03-28,"CESAR",2,0.000393059357858927
"340",2020-03-28,"CUNDINAMARCA",13,0.00255488582608303
"341",2020-03-28,"HUILA",2,0.000393059357858927
"342",2020-03-28,"MAGDALENA",2,0.000393059357858927
"343",2020-03-28,"META",2,0.000393059357858927
"344",2020-03-28,"NARIÑO",4,0.000786118715717854
"345",2020-03-28,"NORTE DE SANTANDER",2,0.000393059357858927
"346",2020-03-28,"QUINDÍO",1,0.000196529678929464
"347",2020-03-28,"SANTANDER",3,0.000589589036788391
"348",2020-03-28,"TOLIMA",1,0.000196529678929464
"349",2020-03-28,"VALLE DEL CAUCA",21,0.00412712325751873
"350",2020-03-29,"ANTIOQUIA",4,0.000786118715717854
"351",2020-03-29,"ATLÁNTICO",4,0.000786118715717854
"352",2020-03-29,"BOGOTÁ, D.C.",63,0.0123813697725562
"353",2020-03-29,"BOLÍVAR",9,0.00176876711036517
"354",2020-03-29,"BOYACÁ",2,0.000393059357858927
"355",2020-03-29,"CÓRDOBA",1,0.000196529678929464
"356",2020-03-29,"CESAR",2,0.000393059357858927
"357",2020-03-29,"CUNDINAMARCA",9,0.00176876711036517
"358",2020-03-29,"HUILA",1,0.000196529678929464
"359",2020-03-29,"MAGDALENA",6,0.00117917807357678
"360",2020-03-29,"META",3,0.000589589036788391
"361",2020-03-29,"NARIÑO",1,0.000196529678929464
"362",2020-03-29,"RISARALDA",6,0.00117917807357678
"363",2020-03-29,"VALLE DEL CAUCA",10,0.00196529678929464
"364",2020-03-30,"ANTIOQUIA",12,0.00235835614715356
"365",2020-03-30,"ATLÁNTICO",2,0.000393059357858927
"366",2020-03-30,"BOGOTÁ, D.C.",67,0.0131674884882741
"367",2020-03-30,"BOLÍVAR",7,0.00137570775250624
"368",2020-03-30,"BOYACÁ",2,0.000393059357858927
"369",2020-03-30,"CÓRDOBA",2,0.000393059357858927
"370",2020-03-30,"CASANARE",1,0.000196529678929464
"371",2020-03-30,"CUNDINAMARCA",4,0.000786118715717854
"372",2020-03-30,"HUILA",3,0.000589589036788391
"373",2020-03-30,"MAGDALENA",4,0.000786118715717854
"374",2020-03-30,"META",1,0.000196529678929464
"375",2020-03-30,"NARIÑO",2,0.000393059357858927
"376",2020-03-30,"RISARALDA",2,0.000393059357858927
"377",2020-03-30,"SANTANDER",2,0.000393059357858927
"378",2020-03-30,"VALLE DEL CAUCA",34,0.00668200908360176
"379",2020-03-31,"AMAZONAS",1,0.000196529678929464
"380",2020-03-31,"ANTIOQUIA",6,0.00117917807357678
"381",2020-03-31,"ATLÁNTICO",2,0.000393059357858927
"382",2020-03-31,"BOGOTÁ, D.C.",48,0.00943342458861425
"383",2020-03-31,"BOLÍVAR",3,0.000589589036788391
"384",2020-03-31,"CAQUETÁ",1,0.000196529678929464
"385",2020-03-31,"CESAR",2,0.000393059357858927
"386",2020-03-31,"CUNDINAMARCA",9,0.00176876711036517
"387",2020-03-31,"HUILA",1,0.000196529678929464
"388",2020-03-31,"MAGDALENA",2,0.000393059357858927
"389",2020-03-31,"META",1,0.000196529678929464
"390",2020-03-31,"NARIÑO",1,0.000196529678929464
"391",2020-03-31,"NORTE DE SANTANDER",1,0.000196529678929464
"392",2020-03-31,"SANTANDER",3,0.000589589036788391
"393",2020-03-31,"VALLE DEL CAUCA",20,0.00393059357858927
"394",2020-04-01,"ANTIOQUIA",12,0.00235835614715356
"395",2020-04-01,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",2,0.000393059357858927
"396",2020-04-01,"ATLÁNTICO",6,0.00117917807357678
"397",2020-04-01,"BOGOTÁ, D.C.",90,0.0176876711036517
"398",2020-04-01,"BOLÍVAR",9,0.00176876711036517
"399",2020-04-01,"BOYACÁ",1,0.000196529678929464
"400",2020-04-01,"CÓRDOBA",1,0.000196529678929464
"401",2020-04-01,"CAUCA",2,0.000393059357858927
"402",2020-04-01,"CESAR",2,0.000393059357858927
"403",2020-04-01,"CHOCÓ",2,0.000393059357858927
"404",2020-04-01,"CUNDINAMARCA",9,0.00176876711036517
"405",2020-04-01,"HUILA",1,0.000196529678929464
"406",2020-04-01,"LA GUAJIRA",1,0.000196529678929464
"407",2020-04-01,"MAGDALENA",8,0.00157223743143571
"408",2020-04-01,"META",2,0.000393059357858927
"409",2020-04-01,"NARIÑO",4,0.000786118715717854
"410",2020-04-01,"QUINDÍO",4,0.000786118715717854
"411",2020-04-01,"RISARALDA",3,0.000589589036788391
"412",2020-04-01,"TOLIMA",2,0.000393059357858927
"413",2020-04-01,"VALLE DEL CAUCA",36,0.00707506844146069
"414",2020-04-02,"ANTIOQUIA",9,0.00176876711036517
"415",2020-04-02,"ATLÁNTICO",8,0.00157223743143571
"416",2020-04-02,"BOGOTÁ, D.C.",60,0.0117917807357678
"417",2020-04-02,"BOLÍVAR",3,0.000589589036788391
"418",2020-04-02,"BOYACÁ",1,0.000196529678929464
"419",2020-04-02,"CÓRDOBA",2,0.000393059357858927
"420",2020-04-02,"CALDAS",1,0.000196529678929464
"421",2020-04-02,"CESAR",2,0.000393059357858927
"422",2020-04-02,"CHOCÓ",1,0.000196529678929464
"423",2020-04-02,"CUNDINAMARCA",3,0.000589589036788391
"424",2020-04-02,"HUILA",1,0.000196529678929464
"425",2020-04-02,"LA GUAJIRA",1,0.000196529678929464
"426",2020-04-02,"MAGDALENA",2,0.000393059357858927
"427",2020-04-02,"META",7,0.00137570775250624
"428",2020-04-02,"NARIÑO",1,0.000196529678929464
"429",2020-04-02,"NORTE DE SANTANDER",4,0.000786118715717854
"430",2020-04-02,"QUINDÍO",2,0.000393059357858927
"431",2020-04-02,"RISARALDA",3,0.000589589036788391
"432",2020-04-02,"TOLIMA",1,0.000196529678929464
"433",2020-04-02,"VALLE DEL CAUCA",29,0.00569936068895444
"434",2020-04-03,"ANTIOQUIA",8,0.00157223743143571
"435",2020-04-03,"ATLÁNTICO",8,0.00157223743143571
"436",2020-04-03,"BOGOTÁ, D.C.",59,0.0115952510568383
"437",2020-04-03,"BOLÍVAR",6,0.00117917807357678
"438",2020-04-03,"CÓRDOBA",2,0.000393059357858927
"439",2020-04-03,"CUNDINAMARCA",8,0.00157223743143571
"440",2020-04-03,"HUILA",1,0.000196529678929464
"441",2020-04-03,"MAGDALENA",8,0.00157223743143571
"442",2020-04-03,"META",2,0.000393059357858927
"443",2020-04-03,"NARIÑO",2,0.000393059357858927
"444",2020-04-03,"NORTE DE SANTANDER",1,0.000196529678929464
"445",2020-04-03,"RISARALDA",2,0.000393059357858927
"446",2020-04-03,"SANTANDER",1,0.000196529678929464
"447",2020-04-03,"TOLIMA",3,0.000589589036788391
"448",2020-04-03,"VALLE DEL CAUCA",24,0.00471671229430713
"449",2020-04-04,"ANTIOQUIA",4,0.000786118715717854
"450",2020-04-04,"ATLÁNTICO",15,0.00294794518394195
"451",2020-04-04,"BOGOTÁ, D.C.",93,0.0182772601404401
"452",2020-04-04,"BOLÍVAR",4,0.000786118715717854
"453",2020-04-04,"BOYACÁ",8,0.00157223743143571
"454",2020-04-04,"CALDAS",1,0.000196529678929464
"455",2020-04-04,"CESAR",1,0.000196529678929464
"456",2020-04-04,"CHOCÓ",2,0.000393059357858927
"457",2020-04-04,"CUNDINAMARCA",4,0.000786118715717854
"458",2020-04-04,"HUILA",2,0.000393059357858927
"459",2020-04-04,"MAGDALENA",5,0.000982648394647318
"460",2020-04-04,"META",4,0.000786118715717854
"461",2020-04-04,"NARIÑO",4,0.000786118715717854
"462",2020-04-04,"NORTE DE SANTANDER",1,0.000196529678929464
"463",2020-04-04,"RISARALDA",2,0.000393059357858927
"464",2020-04-04,"SUCRE",1,0.000196529678929464
"465",2020-04-04,"VALLE DEL CAUCA",22,0.0043236529364482
"466",2020-04-05,"AMAZONAS",1,0.000196529678929464
"467",2020-04-05,"ANTIOQUIA",5,0.000982648394647318
"468",2020-04-05,"ATLÁNTICO",4,0.000786118715717854
"469",2020-04-05,"BOGOTÁ, D.C.",70,0.0137570775250624
"470",2020-04-05,"BOLÍVAR",11,0.0021618264682241
"471",2020-04-05,"CESAR",1,0.000196529678929464
"472",2020-04-05,"CHOCÓ",1,0.000196529678929464
"473",2020-04-05,"CUNDINAMARCA",1,0.000196529678929464
"474",2020-04-05,"MAGDALENA",4,0.000786118715717854
"475",2020-04-05,"META",13,0.00255488582608303
"476",2020-04-05,"NARIÑO",3,0.000589589036788391
"477",2020-04-05,"NORTE DE SANTANDER",1,0.000196529678929464
"478",2020-04-05,"QUINDÍO",1,0.000196529678929464
"479",2020-04-05,"RISARALDA",2,0.000393059357858927
"480",2020-04-05,"VALLE DEL CAUCA",21,0.00412712325751873
"481",2020-04-06,"ANTIOQUIA",15,0.00294794518394195
"482",2020-04-06,"ATLÁNTICO",5,0.000982648394647318
"483",2020-04-06,"BOGOTÁ, D.C.",92,0.0180807304615106
